id_cotizacion,id_empresa,fecha,precio_apertura,precio_cierre,precio_max,precio_min,volumen_operado,variacion_porcentaje
3993,16,2023-01-17 03:00:00,36.5,37,37,36.2,8059.7,5.71428571428572
3994,16,2023-01-18 03:00:00,37.1,37.1,37.1,37.1,445.2,"0.270270270270268"
3995,16,2023-01-19 03:00:00,37.5,37.5,37.5,37.5,337.5,1.07816711590296
3996,16,2023-01-20 03:00:00,37.5,37.4,37.5,37.5,374,-0.266666666666671
3997,16,2023-01-23 03:00:00,37.5,37.4,37.5,37.5,"0","0"
3998,16,2023-01-24 03:00:00,37.5,37.4,37.5,37.5,"0","0"
3999,16,2023-01-25 03:00:00,36,36,36,36,72,-3.74331550802138
4000,16,2023-01-26 03:00:00,36,36,36,36,"0","0"
4001,16,2023-01-27 03:00:00,36,36,36,36,"0","0"
4002,16,2023-01-30 03:00:00,36,36,36,36,"0","0"
4003,16,2023-01-31 03:00:00,36,36,36,36,"0","0"
4004,16,2023-02-01 03:00:00,36,36,36,36,2772,"0"
4005,16,2023-02-02 03:00:00,35.5,35.5,35.5,35.5,106.5,-1.38888888888888
4006,16,2023-02-03 03:00:00,35.5,35.5,35.5,35.5,177.5,"0"
4007,16,2023-02-06 03:00:00,35.5,35.5,35.5,35.5,"0","0"
4008,16,2023-02-07 03:00:00,35.5,35.5,35.5,35.5,"0","0"
